Key,english
perkFromTheShadowsRank3BWLongDesc,You are 39% more stealthy when crouching in the darkness/shadows. Make 30% less noise and gain 60% faster crouch speed. Enemies will search for you for up to 30 seconds. Lose 15% less stamina when you jump or run with a knife equipped. Have 6% more chance of finding Night Stalker perk books in loot.
perkFromTheShadowsRank4BWLongDesc,You are 52% more stealthy when crouching in the darkness/shadows. Make 40% less noise and gain 80% faster crouch speed. Enemies will search for you for up to 25 seconds. Running on trash piles won't make any noise. Lose 20% less stamina when you jump or run with a knife equipped. Have 8% more chance of finding Night Stalker perk books in loot.
perkFromTheShadowsRank5BWLongDesc,You are 65% more stealthy when crouching in the darkness/shadows. Make 50% less noise and gain 100% faster crouch speed. Enemies will search for you for up to 20 seconds. Running on trash piles won't make any noise. Lose 25% less stamina when you jump or run with a knife equipped. Have 10% more chance of finding Night Stalker perk books in loot.
perkFromTheShadowsRank6Desc,Shadow Ninja
perkFromTheShadowsRank6BWLongDesc,"Rank 6 bonuses: Crouch speed +120%, Noise -60%."
perkFromTheShadowsRank7Desc,Shadow Ninja
perkFromTheShadowsRank7BWLongDesc,"Rank 7 bonuses: Crouch speed +140%, Noise -70%."
perkFromTheShadowsRank8Desc,Shadow Ninja
perkFromTheShadowsRank8BWLongDesc,"Rank 8 bonuses: Crouch speed +160%, Noise -80%."
perkFromTheShadowsRank9Desc,Shadow Ninja
perkFromTheShadowsRank9BWLongDesc,"Rank 9 bonuses: Crouch speed +180%, Noise -90%."
perkFromTheShadowsRank10Desc,Shadow Ninja
perkFromTheShadowsRank10BWLongDesc,"Rank 10 bonuses: Crouch speed +200%, Noise -100%."
perkGrandSlamRank1BWLongDesc,Doing a power attack while sprinting with a club/bat or sledgehammer has a 15% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 15% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 15% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down.
perkGrandSlamRank2BWLongDesc,Doing a power attack while sprinting with a club/bar or sledgehammer has a 30% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 30% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 30% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down.
perkGrandSlamRank3BWLongDesc,Doing a power attack while sprinting with a club/bat or sledgehammer has a 45% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 45% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 45% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down.
perkGrandSlamRank4BWLongDesc,Doing a power attack while sprinting with a club/bat or sledgehammer has a 60% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 60% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 60% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down.
perkGrandSlamRank5BWLongDesc,Doing a power attack while sprinting with a club/bat or sledgehammer has a 75% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 75% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 75% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down.
perkGrandSlamRank6Desc,Grand Slam King
perkGrandSlamRank6BWLongDesc,No additional bonuses beyond Rank 5.
perkGrandSlamRank7Desc,Grand Slam King
perkGrandSlamRank7BWLongDesc,No additional bonuses beyond Rank 5.
perkGrandSlamRank8Desc,Grand Slam King
perkGrandSlamRank8BWLongDesc,No additional bonuses beyond Rank 5.
perkGrandSlamRank9Desc,Grand Slam King
perkGrandSlamRank9BWLongDesc,No additional bonuses beyond Rank 5.
perkGrandSlamRank10Desc,Grand Slam King
perkGrandSlamRank10BWLongDesc,No additional bonuses beyond Rank 5.
perkGreaseMonkeyRank1BWLongDesc,10% more effectiveness of repair kits when used on vehicles. 33% less resources needed to craft bicycles. You can now harvest steel from scrapping vehicles. Harvest 20% forged steel from vehicles. 2% more chance of finding vehicle adventures magazines in loot. 10% more chance chance of finding repair kits and vehicle mod schematics in loot.
perkGreaseMonkeyRank2BWLongDesc,20% more effectiveness of repair kits when used on vehicles. 33% less resources needed to craft minibikes. Harvest 40% forged steel from vehicles. 4% more chance of finding vehicle adventures magazines in loot. 15% more chance chance of finding repair kits and vehicle mod schematics in loot.
perkGreaseMonkeyRank3BWLongDesc,30% more effectiveness of repair kits when used on vehicles. 33% less resources needed to craft motorcycles. Harvest 60% forged steel from vehicles. 6% more chance of finding vehicle adventures magazines in loot. 20% more chance chance of finding repair kits and vehicle mod schematics in loot. Unlock the recipe for an unique chassis improvement to motorcycles and minibikes.
perkGreaseMonkeyRank4BWLongDesc,40% more effectiveness of repair kits when used on vehicles. 33% less resources needed to craft 4x4 trucks. Harvest 80% forged steel from vehicles. 8% more chance of finding vehicle adventures magazines in loot. 25% more chance chance of finding repair kits and vehicle mod schematics in loot. Unlock the recipe for an unique chassis improvement to cars.
perkGreaseMonkeyRank5BWLongDesc,50% more effectiveness of repair kits when used on vehicles. 33% less resources needed to craft Gyrocopters. Harvest 100% forged steel from vehicles. 10% more chance of finding vehicle adventures magazines in loot. 30% more chance chance of finding repair kits and vehicle mod schematics in loot. Unlock the recipe for an unique chassis improvement to flying vehicles.
perkGreaseMonkeyRank6Desc,Avionics Wizard
perkGreaseMonkeyRank6BWLongDesc,"100% more chance of finding greasemonkeyt1, greasemonkeyt2, greasemonkeyt3, greasemonkeyt4, greasemonkeyt5, vehiclesCSM in loot."
perkGreaseMonkeyRank7Desc,Avionics Wizard
perkGreaseMonkeyRank7BWLongDesc,"100% more chance of finding greasemonkeyt1, greasemonkeyt2, greasemonkeyt3, greasemonkeyt4, greasemonkeyt5, vehiclesCSM in loot."
perkGreaseMonkeyRank8Desc,Avionics Wizard
perkGreaseMonkeyRank8BWLongDesc,"100% more chance of finding greasemonkeyt1, greasemonkeyt2, greasemonkeyt3, greasemonkeyt4, greasemonkeyt5, vehiclesCSM in loot."
perkGreaseMonkeyRank9Desc,Avionics Wizard
perkGreaseMonkeyRank9BWLongDesc,"100% more chance of finding greasemonkeyt1, greasemonkeyt2, greasemonkeyt3, greasemonkeyt4, greasemonkeyt5, vehiclesCSM in loot."
perkGreaseMonkeyRank10Desc,Avionics Wizard
perkGreaseMonkeyRank10BWLongDesc,"100% more chance of finding greasemonkeyt1, greasemonkeyt2, greasemonkeyt3, greasemonkeyt4, greasemonkeyt5, vehiclesCSM in loot."
perkGunslingerRank1BWLongDesc,Pistols and SMGs deal 10% more damage. have 5% faster fire rate and 10% faster reload. 2% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 10% slower. 10% faster spread recovery. 35% spread while ADS. 5/10% better vertical/horizontal recoil control.
perkGunslingerRank2BWLongDesc,Pistols and SMGs deal 20% more damage. have 10% faster fire rate and 15% faster reload. 4% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 15% slower. 30% faster spread recovery. 26% spread while ADS. 10/20% better vertical/horizontal recoil control.
perkGunslingerRank3BWLongDesc,Pistols and SMGs deal 30% more damage. have 15% faster fire rate and 20% faster reload. Critical Damage: 5 successive hits in a short time cause critical damage. 6% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 20% slower. 50% faster spread recovery. 17% spread while ADS. 15/30% better vertical/horizontal recoil control.
perkGunslingerRank4BWLongDesc,Pistols and SMGs deal 40% more damage. have 20% faster fire rate and 25% faster reload. Critical Damage: 4 successive hits in a short time cause the last shot to do 100% extra damage. 8% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 25% slower. 70% faster spread recovery. 8% spread while ADS. 20/40% better vertical/horizontal recoil control.
perkGunslingerRank5BWLongDesc,Pistols and SMGs deal 50% more damage. have 25% faster fire rate and 30% faster reload. Critical Damage: 3 successive hits in a short time cause the last shot to do 100% extra damage. 10% more chance of finding Pistols/SMGs/parts/9mm ammo/handgun Magazines/Pistol Pete/Magnum Enforcer perk books in loot. Pistols/SMGs degrade 30% slower. 90% faster spread recovery. 2% spread while ADS. 25/50% better vertical/horizontal recoil control.
perkGunslingerRank6Desc,Gunslinger
perkGunslingerRank6BWLongDesc,"Handguns deal 60% more entity damage. Handguns deal 120% more block damage. Reload 36% faster. Fire 30% faster. Reduce spread growth by 30%. 12% more chance of finding 9mm ammo, handguns and parts in loot."
perkGunslingerRank7Desc,Gunslinger
perkGunslingerRank7BWLongDesc,"Handguns deal 70% more entity damage. Handguns deal 140% more block damage. Reload 42% faster. Fire 35% faster. Reduce spread growth by 35%. 14% more chance of finding 9mm ammo, handguns and parts in loot."
perkGunslingerRank8Desc,Gunslinger
perkGunslingerRank8BWLongDesc,"Handguns deal 80% more entity damage. Handguns deal 160% more block damage. Reload 48% faster. Fire 40% faster. Reduce spread growth by 40%. 16% more chance of finding 9mm ammo, handguns and parts in loot."
perkGunslingerRank9Desc,Gunslinger
perkGunslingerRank9BWLongDesc,"Handguns deal 90% more entity damage. Handguns deal 180% more block damage. Reload 54% faster. Fire 45% faster. Reduce spread growth by 45%. 18% more chance of finding 9mm ammo, handguns and parts in loot."
perkGunslingerRank10Desc,Gunslinger
perkGunslingerRank10BWLongDesc,"Handguns deal 100% more entity damage. Handguns deal 200% more block damage. Reload 60% faster. Fire 50% faster. Reduce spread growth by 50%. 20% more chance of finding 9mm ammo, handguns and parts in loot."
perkHardTargetRank1BWLongDesc,"Gain 5% damage resistance while walking or sprinting, gain an additional 5% damage resistance and 5% chance of evading 100% of incoming damage when jumping. The damage resistances can be stacked if you jump and move at the same time. (applies to all levels)"
perkHardTargetRank2BWLongDesc,"Gain 10% damage resistance while walking or sprinting, gain an additional 10% damage resistance and 10% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank3BWLongDesc,"Gain 15% damage resistance while walking or sprinting, gain an additional 15%  damage resistance and 15% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank4BWLongDesc,"Gain 20% damage resistance while walking or sprinting, gain an additional 20% damage resistance and 20% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank5BWLongDesc,"Gain 25% damage resistance while walking or sprinting, gain an additional 25% damage resistance and 25% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank6Desc,Ghost Reflexes
perkHardTargetRank6BWLongDesc,Rank 6 bonuses: Damage resistance +0.25.
perkHardTargetRank7Desc,Ghost Reflexes
perkHardTargetRank7BWLongDesc,Rank 7 bonuses: Damage resistance +0.25.
perkHardTargetRank8Desc,Ghost Reflexes
perkHardTargetRank8BWLongDesc,Rank 8 bonuses: Damage resistance +0.25.
perkHardTargetRank9Desc,Ghost Reflexes
perkHardTargetRank9BWLongDesc,Rank 9 bonuses: Damage resistance +0.25.
perkHardTargetRank10Desc,Ghost Reflexes
perkHardTargetRank10BWLongDesc,Rank 10 bonuses: Damage resistance +0.25.
perkHealingFactorRank1BWLongDesc,Gain 1 Health Point every 35 seconds. Critical injuries heal 150% faster. Stacks with energy bar.
perkHealingFactorRank2BWLongDesc,Gain 1 Health Point every 25 seconds. Critical injuries heal 200% faster. Stacks with energy bar.
perkHealingFactorRank3BWLongDesc,Gain 1 Health Point every 15 seconds. Critical injuries heal 300% faster. Stacks with energy bar.
perkHealingFactorRank4BWLongDesc,Gain 1 Health Point every 10 seconds. Critical injuries heal 400% faster. Stacks with energy bar.
perkHealingFactorRank5BWLongDesc,Gain 1 Health Point every 5 seconds. Critical injuries heal 470% faster. Stacks with energy bar.
perkHealingFactorRank6Desc,Mutant Genes
perkHealingFactorRank6BWLongDesc,Rank 6 bonuses: Health regen +0.22.
perkHealingFactorRank7Desc,Mutant Genes
perkHealingFactorRank7BWLongDesc,Rank 7 bonuses: Health regen +0.28.
perkHealingFactorRank8Desc,Mutant Genes
perkHealingFactorRank8BWLongDesc,Rank 8 bonuses: Health regen +0.34.
perkHealingFactorRank9Desc,Mutant Genes
perkHealingFactorRank9BWLongDesc,Rank 9 bonuses: Health regen +0.4.
perkHealingFactorRank10Desc,Mutant Genes
perkHealingFactorRank10BWLongDesc,Rank 10 bonuses: Health regen +0.46.
perkHeavyArmorRank1BWLongDesc,Reduce heavy armor movement and stamina penalty by 15%. Improve durability by 15%. Have a 5% more chance of finding heavy armor/parts/magazines in loot.
perkHeavyArmorRank2BWLongDesc,Reduce heavy armor movement and stamina penalty by 30%. Improve durability by 30%. Have a 10% more chance of finding heavy armor/parts/magazines in loot.
perkHeavyArmorRank3BWLongDesc,Reduce heavy armor movement and stamina penalty by 45%. Improve durability by 45%. Have a 15% more chance of finding heavy armor/parts/magazines in loot.
perkHeavyArmorRank4BWLongDesc,Reduce heavy armor movement and stamina penalty by 60%. Improve durability by 66%. Each piece of armor equipped provides health regeneration (the effect stacks up to 1 HP every 5s with a full heavy armor set) and makes you lose 7.5% less hunger when regenerating health (the effect stacks up to 30% less hunger lost with a full heavy armor set). Have a 20% more chance of finding heavy armor/parts/magazines in loot.
perkHiddenStrikeRank1BWLongDesc,Sneak attacks deal an extra 50% damage. Your knives have 10% more range and ignore 10% of enemy armor. Gain 10% more XP for getting kills at night. Have 2% more chance of finding Urban Warfare perk books in loot.
perkHiddenStrikeRank2BWLongDesc,Sneak attacks deal an extra 100% damage. Your knives have 15% more range and ignore 20% of enemy armor. Gain 15% more XP for getting kills at night. Have 4% more chance of finding Urban Warfare perk books in loot.
perkHiddenStrikeRank3BWLongDesc,Sneak attacks deal an extra 150% damage. Your knives have 20% more range and ignore 30% of enemy armor. Gain 20% more XP for getting kills at night. Have 6% more chance of finding Urban Warfare perk books in loot.
perkHiddenStrikeRank4BWLongDesc,Sneak attacks deal an extra 200% damage. Your knives have 25% more range and ignore 40% of enemy armor. Gain 25% more XP for getting kills at night. Have 8% more chance of finding Urban Warfare perk books in loot.
perkHiddenStrikeRank5BWLongDesc,Sneak attacks deal an extra 250% damage. Your knives have 30% more range and ignore 50% of enemy armor. Gain 30% more XP for getting kills at night. Have 10% more chance of finding Urban Warfare perk books in loot.
perkHiddenStrikeRank6Desc,Assassin
perkHiddenStrikeRank6BWLongDesc,Rank 6 bonuses: Target armor -60%.
perkHiddenStrikeRank7Desc,Assassin
perkHiddenStrikeRank7BWLongDesc,Rank 7 bonuses: Target armor -70%.
perkHiddenStrikeRank8Desc,Assassin
perkHiddenStrikeRank8BWLongDesc,Rank 8 bonuses: Target armor -80%.
perkHiddenStrikeRank9Desc,Assassin
perkHiddenStrikeRank9BWLongDesc,Rank 9 bonuses: Target armor -90%.
perkHiddenStrikeRank10Desc,Assassin
perkHiddenStrikeRank10BWLongDesc,Rank 10 bonuses: Target armor -100%.
perkInfiltratorRank1BWLongDesc,"You can no longer trigger landmines when stepping on them while crouching. You can now pick up candy tin landmines, spike traps and barbed wire(applies to all levels). Landmines and traps trigger 1 second after stepping on them. Take 30% less damage from landmines and traps. Gain 40% bonus crouch speed at night time."
perkInfiltratorRank2BWLongDesc,You can no longer trigger landmines when stepping on them while crouching. You can now pick up cooking pot landmines. Landmines and traps trigger 2 seconds after stepping on them. Take 45% less damage from landmines and traps. Gain 80% bonus crouch speed at night time.
perkInfiltratorRank3BWLongDesc,You can no longer trigger landmines when stepping on them while crouching. You can now pick up hubcap landmines. Landmines and traps trigger 3 seconds after stepping on them. Take 60% less damage from landmines and traps. Gain 120% bonus crouch speed at night time.
perkInfiltratorRank4BWLongDesc,You can no longer trigger landmines when stepping on them while crouching. You can now pick up air filter landmines. Landmines and traps trigger 4 seconds after stepping on them. Take 75% less damage from landmines and traps. Gain 160% bonus crouch speed at night time.
perkInfiltratorRank5BWLongDesc,You can no longer trigger landmines when stepping on them while crouching. Landmines and traps trigger 5 seconds after stepping on them. Take 90% less damage from landmines and traps. Gain 200% bonus crouch speed at night time.
perkInfiltratorRank6Desc,Land Mine Savant
perkInfiltratorRank6BWLongDesc,Rank 6 bonuses: Trap damage taken -105%.
perkInfiltratorRank7Desc,Land Mine Savant
perkInfiltratorRank7BWLongDesc,Rank 7 bonuses: Trap damage taken -120%.
perkInfiltratorRank8Desc,Land Mine Savant
perkInfiltratorRank8BWLongDesc,Rank 8 bonuses: Trap damage taken -135%.
perkInfiltratorRank9Desc,Land Mine Savant
perkInfiltratorRank9BWLongDesc,Rank 9 bonuses: Trap damage taken -150%.
perkInfiltratorRank10Desc,Land Mine Savant
perkInfiltratorRank10BWLongDesc,Rank 10 bonuses: Trap damage taken -165%.
perkIntellectMasteryRank1BWLongDesc,"Vehicles take 20% less damage and use 20% less fuel. Batons have a 30% chance to cause enemies to bleed minimally and Sledge turrets have a 30% chance of causing enemies to bleed significantly when hit, up to a max of 25 stacks. When dismembering a limb with batons or done by a sledge/junk turret, you/they will cause enemies to bleed heavily, up to a maximum of 100 stacks."
perkIntellectMasteryRank2BWLongDesc,"Have a 25% chance of finding a perk book, a skill magazine, or a mod schematic inside loot. Junk Turrets and Sledge turrets gain an additional 25m active range. Junk turrets have a 10% chance to set an electrocuted enemy on fire."
perkIntellectMasteryRank3BWLongDesc,"Have a 50% chance of gaining 2 skill points when reading skill magazines. Junk turrets will now cause enemies to bleed up to a maximum of 25 stacks, and have a 10% chance to knock them down. Gain another 25m of active range for your junk turrets."
perkIntellectMasteryRank4BWLongDesc,Stun batons charge in only 2 hits. Junk turrets magazine size is increased to 500 and sledge turrets are guaranteed to cause enemies to bleed on hit. 4 additional junk turrets can be active at the same time.
perkIntellectMasteryRank5BWLongDesc,"Stun batons are always charged. Junk turrets electrocution chance is now increased to 25% per shot, and sledge turrets are guaranteed to electrocute an enemy as well as having a 50% chance to electrocute all enemies in a 3m radius around its target on hit. Gain another 25m of active range for your junk turrets. Deployed Junk sledges gain 500% dismember chance."
perkIntellectMasteryRank6Desc,Baton Master
perkIntellectMasteryRank6BWLongDesc,"Rank 6 bonuses: Vehicle fuel use -20%, Vehicle self-damage -20%."
perkIntellectMasteryRank7Desc,Baton Master
perkIntellectMasteryRank7BWLongDesc,"Rank 7 bonuses: Vehicle fuel use -20%, Vehicle self-damage -20%."
perkIntellectMasteryRank8Desc,Baton Master
perkIntellectMasteryRank8BWLongDesc,"Rank 8 bonuses: Vehicle fuel use -20%, Vehicle self-damage -20%."
perkIntellectMasteryRank9Desc,Baton Master
perkIntellectMasteryRank9BWLongDesc,"Rank 9 bonuses: Vehicle fuel use -20%, Vehicle self-damage -20%."
perkIntellectMasteryRank10Desc,Baton Master
perkIntellectMasteryRank10BWLongDesc,"Rank 10 bonuses: Vehicle fuel use -20%, Vehicle self-damage -20%."
perkIronHybridName,Iron Hybrid
perkIronHybridDesc,"Hybrid melee conditioning gated by Strength and Fortitude. Increases melee damage, reduces stamina cost, and improves dismember chance."
perkIronHybridRank1Desc,"Melee: +5% damage, -5% stamina cost, +2% dismember chance"
perkIronHybridRank1LongDesc,"Requires both Strength and Fortitude. While using melee weapons: +5% entity damage, -5% stamina loss, and +2% dismember chance."
perkIronHybridRank2Desc,"Melee: +10% damage, -10% stamina cost, +4% dismember chance"
perkIronHybridRank2LongDesc,"Requires both Strength and Fortitude. While using melee weapons: +10% entity damage, -10% stamina loss, and +4% dismember chance."
perkIronHybridRank3Desc,"Melee: +15% damage, -15% stamina cost, +6% dismember chance"
perkIronHybridRank3LongDesc,"Requires both Strength and Fortitude. While using melee weapons: +15% entity damage, -15% stamina loss, and +6% dismember chance."
perkIronHybridRank4Desc,"Melee: +20% damage, -20% stamina cost, +8% dismember chance"
perkIronHybridRank4LongDesc,"Requires both Strength and Fortitude. While using melee weapons: +20% entity damage, -20% stamina loss, and +8% dismember chance."
perkIronHybridRank5Desc,"Melee: +25% damage, -25% stamina cost, +10% dismember chance"
perkIronHybridRank5LongDesc,"Requires both Strength and Fortitude. While using melee weapons: +25% entity damage, -25% stamina loss, and +10% dismember chance."
perkIronHybridRank6Desc,"Melee: +25% damage, -25% stamina cost, +10% dismember chance"
perkIronHybridRank6BWLongDesc,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank7Desc,"Melee: +25% damage, -25% stamina cost, +10% dismember chance"
perkIronHybridRank7BWLongDesc,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank8Desc,"Melee: +25% damage, -25% stamina cost, +10% dismember chance"
perkIronHybridRank8BWLongDesc,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank9Desc,"Melee: +25% damage, -25% stamina cost, +10% dismember chance"
perkIronHybridRank9BWLongDesc,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkIronHybridRank10Desc,"Melee: +25% damage, -25% stamina cost, +10% dismember chance"
perkIronHybridRank10BWLongDesc,This perk deal 25% more entity damage. Stamina costs are reduced by 25%.
perkJavelinMasterRank1BWLongDesc,Spears do 10% more damage and power attacks have a 20% chance to slow enemies as well as degrading 10% less. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. Gain 10% more range with spears. 2% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank2BWLongDesc,Spears inflict 20% more damage and power attacks have a 40% chance to slow enemies as well as degrading 15% less. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. Gain 15% more range with spears. 4% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank3BWLongDesc,Spears inflict 30% more damage and and power attacks have a 60% chance to slow enemies as well as degrading 20% less. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. Gain 20% more range with spears. 6% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank4BWLongDesc,Spears inflict 40% more damage and power attacks have a 80% chance to slow enemies as well as degrading 25% less. Stamina costs are reduced by 50% for both attacks. Killing blows grant 25 stamina. Gain 25% more range with spears. 8% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank5BWLongDesc,Spears inflict 50% more damage and power attacks have a 100% chance to slow enemies as well as degrading 30% less. Stamina costs are reduced by 60% for both attacks. Killing blows grant 35 stamina. Gain 30% more range with spears. 10% more chance of finding Spears/parts/Sharp sticks magazines/Spear Hunters perk books in loot.
perkJavelinMasterRank6Desc,Spear Master
perkJavelinMasterRank6BWLongDesc,Spears deal 60% more entity damage. Spears deal 120% more block damage. Spears degrade 35% less. Stamina costs are reduced by 70%. 12% more chance of finding spears and parts in loot.
perkJavelinMasterRank7Desc,Spear Master
perkJavelinMasterRank7BWLongDesc,Spears deal 70% more entity damage. Spears deal 140% more block damage. Spears degrade 40% less. Stamina costs are reduced by 80%. 14% more chance of finding spears and parts in loot.
perkJavelinMasterRank8Desc,Spear Master
perkJavelinMasterRank8BWLongDesc,Spears deal 80% more entity damage. Spears deal 160% more block damage. Spears degrade 45% less. Stamina costs are reduced by 90%. 16% more chance of finding spears and parts in loot.
perkJavelinMasterRank9Desc,Spear Master
perkJavelinMasterRank9BWLongDesc,Spears deal 90% more entity damage. Spears deal 180% more block damage. Spears degrade 50% less. Stamina costs are reduced by 100%. 18% more chance of finding spears and parts in loot.
perkJavelinMasterRank10Desc,Spear Master
perkJavelinMasterRank10BWLongDesc,Spears deal 100% more entity damage. Spears deal 200% more block damage. Spears degrade 55% less. Stamina costs are reduced by 110%. 20% more chance of finding spears and parts in loot.
perkJunkMinerRank1BWLongDesc,"Harvest 100% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk. Junk items drops: wood, fibers, clay, cloth, iron, glass, polymers, paper, coal, sand, feathers, bones, cobblestone, corn seeds, corn meal, cement, Potassium Nitrate, leather.(applies to all levels)"
perkJunkMinerRank2BWLongDesc,Harvest 200% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank3BWLongDesc,Harvest 300% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank4BWLongDesc,Harvest 400% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank5BWLongDesc,Harvest 500% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk.
perkJunkMinerRank6Desc,Junkpocalypse
perkJunkMinerRank6BWLongDesc,Rank 6 bonuses: Harvest +5%.
perkJunkMinerRank7Desc,Junkpocalypse
perkJunkMinerRank7BWLongDesc,Rank 7 bonuses: Harvest +5%.
perkJunkMinerRank8Desc,Junkpocalypse
perkJunkMinerRank8BWLongDesc,Rank 8 bonuses: Harvest +5%.
perkJunkMinerRank9Desc,Junkpocalypse
perkJunkMinerRank9BWLongDesc,Rank 9 bonuses: Harvest +5%.
perkJunkMinerRank10Desc,Junkpocalypse
perkJunkMinerRank10BWLongDesc,Rank 10 bonuses: Harvest +5%.
perkLightArmorRank4BWLongDesc,"Improve light armor durability by 66%, light armor OUTFITS will grant an additional 4% bonus damage resistance, will cause you to make 20% less noise and be 10% harder to detect even in the sunlight. Have 20% more chance of finding light armor/parts/magazines in loot."
perkLivingOffTheLandRank1BWLongDesc,Harvest up to 3 times the amount of crops. Harvest up to 5 additional bonus flat crops. Harvest 10% more seeds and gain the ability of harvesting farm plot blocks by destroying them(applies to all levels). 2% more chance of finding seeds and Southern farming magazines in loot. 30% less resources needed to craft farm plots.
perkLivingOffTheLandRank2BWLongDesc,Harvest up to 6 times the amount of crops. Harvest up to 10 additional bonus flat crops. Harvest 15% more seeds. 6% more chance of finding seeds and Southern farming magazines in loot. 50% less resources needed to craft farm plots.
perkLivingOffTheLandRank3BWLongDesc,Harvest up to 9 times the amount of crops. Harvest up to 15 additional bonus flat crops. Harvest 20% more seeds. 10% more chance of finding seeds and Southern farming magazines in loot.
perkLockPickingRank1BWLongDesc,40% faster lockpicking. 35% lower chance of breaking a lockpick. 30% more loot for when you find dukes/cash/gems. 2% more chance of finding forge ahead magazines and The Great Heist perk books in loot.
perkLockPickingRank2BWLongDesc,47.5% faster lockpicking. 50% lower chance of breaking a lockpick. 60% more loot for when you find dukes/cash/gems. 6% more chance of finding forge ahead magazines and The Great Heist perk books in loot.
perkLockPickingRank3BWLongDesc,55% faster lockpicking. 65% lower chance of breaking a lockpick. 90% more loot for when you find dukes/cash/gems. 10% more chance of finding forge ahead magazines and The Great Heist perk books in loot.
perkLuckyLooterRank1BWLongDesc,Adds 5% to loot bonus for containers that you open personally. Looting is 10% faster. 2% more chance of finding Lucky Looter perk books in loot. 1% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank2BWLongDesc,Adds 10% to loot bonus for containers that you open personally. Looting is 20% faster. 4% more chance of finding Lucky Looter perk books in loot. 2% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank3BWLongDesc,Adds 15% to loot bonus for containers that you open personally. Looting is 40% faster. 6% more chance of finding Lucky Looter perk books in loot. 4% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank4BWLongDesc,Adds 20% to loot bonus for containers that you open personally. Looting is 60% faster. 8% more chance of finding Lucky Looter perk books in loot. 6% more chance of a loot bag dropping from a zombie when killed.
perkLuckyLooterRank5BWLongDesc,Adds 25% to loot bonus for containers that you open personally. Looting is 80% faster. 10% more chance of finding Lucky Looter perk books in loot. 8% more chance of a loot bag dropping from a zombie when killed.
