Key,english
perkHealingFactorRank4BWLongDesc,"Gain 1 Health Point every 10 seconds. Critical injuries heal 400% faster. Stacks with energy bar."
perkHealingFactorRank5BWLongDesc,"Gain 1 Health Point every 5 seconds. Critical injuries heal 470% faster. Stacks with energy bar."
perkRunAndGunRank1BWLongDesc,"Spray and Pray. Aiming is overrated, just shoot first and ask questions later. Accuracy when walking or hipfiring is improved by 10% and movement penalty when reloading is reduced by 60%. When crouching, gain 10% faster movement speed, 10% faster spread recovery, 10% better hipfire accuracy and 5% better recoil control."
perkRunAndGunRank2BWLongDesc,"Your twitchy fingers might get you into trouble but have saved your skin on many occasions. Accuracy when walking or hipfiring is improved by 15% and movement penalty when reloading is reduced by 70%. When crouching, gain 20% faster movement speed, 15% faster spread recovery, 20% better hipfire accuracy and 7.5% better recoil control."
perkRunAndGunRank3BWLongDesc,"Your gun spits bullets faster than your brain processes targets. Accuracy when walking or hipfiring is improved by 20% and movement penalty when reloading is reduced by 80%. When crouching, gain 30% faster movement speed, 20% faster spread recovery, 30% better hipfire accuracy and 10% better recoil control."
perkRunAndGunRank4BWLongDesc,"Reload on the run like a maniac. Accuracy when walking or hipfiring is improved by 25% and movement penalty when reloading is reduced by 90%. When crouching, gain 40% faster movement speed, 25% faster spread recovery, 40% better hipfire accuracy and 12.5% better recoil control."
perkRunAndGunRank5BWLongDesc,"You are now a deadly trigger man and have mastered the art of run and gun. Accuracy when walking or hipfiring is improved by 30% and have no movement penalty when reloading. When crouching, gain 50% faster movement speed, 30% faster spread recovery, 50% better hipfire accuracy and 15% better recoil control."
perkParkourRank1BWLongDesc,"You can do a few moves but mostly you are just used to falling on your face. Increase safe fall distance by one meter and reduce stamina cost of jumping by 10%. When jumping, gain 50% melee damage increase for 1 second. When jumping from an unsafe height, gain 20% chance of taking no fall damage when landing."
perkParkourRank2BWLongDesc,"You've pulled off some stunts, but sometimes your hospital bills are larger than your paycheck. Reduce stamina cost of jumping by 20%. Increase safe fall distance by 2 meters and jump 1 meter higher. When jumping, gain 50% melee damage increase for 2 seconds. When jumping from an unsafe height, gain 40% chance of taking no fall damage when landing."
perkParkourRank3BWLongDesc,"You're an adrenaline junkie and capable of death defying acts of insanity. Reduce stamina cost of jumping by 30%. Increase safe fall distance by 3 meters and never get a broken leg when falling. When jumping, gain 50% melee damage increase for 3 seconds. When jumping from an unsafe height, gain 60% chance of taking no fall damage when landing."
perkParkourRank4BWLongDesc,"If it's vertical, it's just another path. Reduce stamina cost of jumping by 40%. Increase safe fall distance by 4 meters, can jump 2 meters higher, and never get a sprained or broken leg when falling. When jumping, gain 50% melee damage increase for 4 seconds. When jumping from an unsafe height, gain 80% chance of taking no fall damage when landing. Jump much lower when crouching so to easily sneak into windows and such. Urban combat volume 4. removes this effect."
perkParkourRank5BWLongDesc,"You are now a parkour master and can navigate difficult situations easily. You never take fall damage and can jump 2.5 meters higher. When jumping, gain 50% melee damage increase for 5 seconds. Jump much lower when crouching so to easily sneak into windows and such. Urban combat volume 4. removes this effect."
modVehicleImprovedCarChassis,"Improved car chassis"
modVehicleImprovedMotorCycleChassis,"Improved motorcycle chassis"
modVehicleImprovedBirdChassis,"Improved bird chassis"
modVehicleImprovedCarChassisDesc,"Grants improvements for any car: 30% more torque and max speed, 335% bright lights, 99% damage resistance, 200% damage to entities and 500% damage to blocks, 300% fuel capacity and 70% less fuel consumption."
modVehicleImprovedMotorCycleChassisDesc,"Grants improvements for any motorcycle: 30% more torque and max speed, 335% bright lights, 99% damage resistance, 100% damage to entities and 250% damage to blocks, 300% fuel capacity and 70% less fuel consumption."
modVehicleImprovedBirdChassisDesc,"Grants improvements for any flying vehicle: 30% more torque and max speed, 335% bright lights, 99% damage resistance, 100% damage to entities and 250% damage to blocks, 300% fuel capacity and 70% less fuel consumption."
ammoRocketIncendiary,"Explosive Incendiary Rocket"
ammoRocketIncendiaryDesc,"This explosive incendiary rocket deals high damage to entities and sets them on fire in a large area. Be careful not to set yourself on fire with it."
perkPerceptionMasteryRank1BWLongDesc,"Harvest dukes and cash from cushioned seatings, beds, shopping baskets, shopping carts, car seats, suitcases, and clothing piles. Dismembering any limb off of an enemy with spears, salvaging tools, explosives or sniper rifles will cause them to bleed heavily, up to a maximum of 100 stacks."
perkPerceptionMasteryRank2BWLongDesc,"Harvest steel from cars, gun safes, and shopping carts. Salvaging tools deal 50% more damage with normal attacks, and 100% more damage with power attacks to both enemies and blocks. When harvesting a block with a salvage tool, have a 10% chance of finding silver or gold."
perkPerceptionMasteryRank3BWLongDesc,"Your attacks with spears, salvaging tools and sniper rifles will cause enemies to bleed, up to a maximum of 25 stacks. Explosives will cause enemies to bleed heavily, up to a maximum of 200 stacks."
perkPerceptionMasteryRank4BWLongDesc,"Power attacks while sprinting with Spears will deal 500% more damage and have 500% higher dismember chance. Sniper rifles gain 100% magazine size bonus. Explosives will cripple enemies. Spears gain another 30% bonus range."
perkPerceptionMasteryRank5BWLongDesc,"Sniper rifles deal 50% more damage as well as an additional 100% headshot bonus damage and have a 50% higher chance of dismember with headshots. The last shot in the chamber will deal 1000% bonus damage, while the last 5 shots in the chamber will penetrate up to 20 enemies, stacks with penetrator perk. Spears gain the ability to penetrate through 10 more enemies."
perkSiphoningStrikesRank1BWLongDesc,"Kills with melee weapons grant 2 health points, feral, radiated and charged/infernal enemies will grant x2, x3 and x4 the amount of health points on kill respectively(applies to all levels). Hits with brawling weapons grant 1 stamina."
perkSiphoningStrikesRank2BWLongDesc,"Kills with melee weapons grant 4 health points. Hits with brawling weapons grant 2 stamina."
perkSiphoningStrikesRank3BWLongDesc,"Kills with melee weapons grant 6 health points. Hits with brawling weapons grant 3 stamina."
perkSiphoningStrikesRank4BWLongDesc,"Kills with melee weapons grant 8 health points. Hits with brawling weapons grant 4 stamina."
perkSiphoningStrikesRank5BWLongDesc,"Kills with melee weapons grant 10 health points. Hits with brawling weapons grant 5 stamina."
perkFortitudeMasteryRank1BWLongDesc,"Killing an enemy will instantly remove any bleeding and abrasion injury from yourself. Hitting enemies with blunt brawling weapons or punches has a 30% chance to cause them to bleed minimally, up to 25 stacks. Dismembering any limb off of an enemy with brawling weapons, assault rifles or LMGs will cause them to bleed heavily, up to a maximum of 100 stacks."
perkFortitudeMasteryRank2BWLongDesc,"After healing an infection, you cannot be infected for 2 real life hours. Painkillers and grandpa's moonshine will now gain 10% and 50% bonus damage resistance respectively. Assault rifles and LMGs will cause enemies to bleed, up to 25 stacks."
perkFortitudeMasteryRank3BWLongDesc,"Killing enemies with brawling weapons has a 10% chance to drop silver or gold from their teeth. Killing feral enemies increases the chance to 50%, killing radiated enemies increases the chance to 75% and killing infernal or charged enemies guarantees a drop."
perkFortitudeMasteryRank4BWLongDesc,"Gain +50 health permanently. Steel knuckles will cause enemies to bleed with every hit up to 25 stacks. Assault rifles and LMGs gain another 50% magazine size bonus. The lower your health, the faster your attack speed with brawling weapons, starts at +20% attack speed when at lower than 90% health up to +500% attack speed at lower than 10% health remaining."
perkFortitudeMasteryRank5BWLongDesc,"Gain another +50 health permanently. Hitting enemies with assault rifles or LMGs has a 30% chance to set them on fire, and killing an enemy with assault rifles or LMGs will grant 50% damage resistance for 5 seconds. Assault rifles and LMGs gain 500% dismember chance(only to limbs)."
ammoArrowElectric,"Electric arrow"
ammoCrossbowBoltElectric,"Electric crossbow bolt"
ammoArrowElectricDesc,"This is a special arrow type that electrocutes targets on hit, immobilizing them and damaging them overtime."
ammoCrossbowBoltElectricDesc,"This is a special bolt type that electrocutes targets on hit, immobilizing them and damaging them overtime."
perkAgilityMasteryRank1BWLongDesc,"Bows and crossbows have a 60% chance to knock enemies down with a hit on the legs, pistols and smgs have a 40% chance and revolvers/desert vultures have a 80% chance of doing so. Dismembering limbs with bows, crossbows, knives, pistols or smgs causes enemies to bleed heavily, up to a maximum of 100 stacks. Bow arrows and crossbow bolts cause enemies to bleed, up to maximum of 25 stacks, the higher the bow tier, the higher is the bleed that is applied."
perkAgilityMasteryRank2BWLongDesc,"Pistols and bows/crossbows reload 20% faster. Crossbows gain 100% magazine size bonus. Normal/Power attacks with knives have a 25/50% chance to cripple enemies on hit respectively."
perkAgilityMasteryRank3BWLongDesc,"Pistols and smgs now cause enemies to bleed, higher calibres pistols will apply more bleeding stacks up to a maximum of 25 stacks. Explosive arrows and bolts will now cause enemies to bleed heavily, up to a maximum of 200 stacks."
perkAgilityMasteryRank4BWLongDesc,"Gain 100% chance of evading 100% of incoming damage when hit by a zombie or an animal, has a 60 seconds cooldown. When on cooldown, passively gain a 25% chance of evading 100% of incoming damage when hit by zombies or animals while walking, the chance is increased to 50% while sprinting."
perkAgilityMasteryRank5BWLongDesc,"Bows will ignore 100% of armor and deal 100/200/300% bonus damage depending on the type of arrow used when the string is fully pulled(<--NOTE: this damage increase and armor decrease are currently not working, not even in vanilla unmodded). Bows/crossbows will now also deal 100/200/300% bonus sneak damage, based on the type of the weapon. Crossbows gain another 300% magazine size bonus. The last 3 shots in the chamber of pistols and smgs deal 100/200/300% more damage respectively, the damage is doubled with revolvers or desert vultures."
perkHardTargetRank1BWLongDesc,"Gain 5% damage resistance while walking or sprinting, gain an additional 5% damage resistance and 5% chance of evading 100% of incoming damage when jumping. The damage resistances can be stacked if you jump and move at the same time. (applies to all levels)"
perkHardTargetRank2BWLongDesc,"Gain 10% damage resistance while walking or sprinting, gain an additional 10% damage resistance and 10% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank3BWLongDesc,"Gain 15% damage resistance while walking or sprinting, gain an additional 15%  damage resistance and 15% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank4BWLongDesc,"Gain 20% damage resistance while walking or sprinting, gain an additional 20% damage resistance and 20% chance of evading 100% of incoming damage when jumping."
perkHardTargetRank5BWLongDesc,"Gain 25% damage resistance while walking or sprinting, gain an additional 25% damage resistance and 25% chance of evading 100% of incoming damage when jumping."
perkIntellectMasteryRank1BWLongDesc,"Vehicles take 20% less damage and use 20% less fuel. Batons have a 30% chance to cause enemies to bleed minimally and Sledge turrets have a 30% chance of causing enemies to bleed significantly when hit, up to a max of 25 stacks. When dismembering a limb with batons or done by a sledge/junk turret, you/they will cause enemies to bleed heavily, up to a maximum of 100 stacks."
perkIntellectMasteryRank2BWLongDesc,"Have a 25% chance of finding a perk book, a skill magazine, or a mod schematic inside loot. Junk Turrets and Sledge turrets gain an additional 25m active range. Junk turrets have a 10% chance to set an electrocuted enemy on fire."
perkIntellectMasteryRank3BWLongDesc,"Have a 50% chance of gaining 2 skill points when reading skill magazines. Junk turrets will now cause enemies to bleed up to a maximum of 25 stacks, and have a 10% chance to knock them down. Gain another 25m of active range for your junk turrets."
perkIntellectMasteryRank4BWLongDesc,"Stun batons charge in only 2 hits. Junk turrets magazine size is increased to 500 and sledge turrets are guaranteed to cause enemies to bleed on hit. 4 additional junk turrets can be active at the same time."
perkIntellectMasteryRank5BWLongDesc,"Stun batons are always charged. Junk turrets electrocution chance is now increased to 25% per shot, and sledge turrets are guaranteed to electrocute an enemy as well as having a 50% chance to electrocute all enemies in a 3m radius around its target on hit. Gain another 25m of active range for your junk turrets. Deployed Junk sledges gain 500% dismember chance."
perkLightArmorRank4BWLongDesc,"Improve light armor durability by 66%, light armor OUTFITS will grant an additional 4% bonus damage resistance, will cause you to make 20% less noise and be 10% harder to detect even in the sunlight. Have 20% more chance of finding light armor/parts/magazines in loot."
perkGrandSlamRank1BWLongDesc,"Doing a power attack while sprinting with a club/bat or sledgehammer has a 15% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 15% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 15% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down."
perkGrandSlamRank2BWLongDesc,"Doing a power attack while sprinting with a club/bar or sledgehammer has a 30% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 30% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 30% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down."
perkGrandSlamRank3BWLongDesc,"Doing a power attack while sprinting with a club/bat or sledgehammer has a 45% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 45% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 45% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down."
perkGrandSlamRank4BWLongDesc,"Doing a power attack while sprinting with a club/bat or sledgehammer has a 60% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 60% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 60% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down."
perkGrandSlamRank5BWLongDesc,"Doing a power attack while sprinting with a club/bat or sledgehammer has a 75% chance of knocking enemies down. Doing a power attack on a block with your sledgehammer has a 75% chance to cause a POWER SLAM!: causing all enemies to ragdoll in a 6m radius around you. Killing an enemy with a power attack on the head while using a club/bat has a 75% chance to cause a HOMERUN!: making all enemies in a 3m radius around that enemy to get knocked down."
perkStrengthMasteryRank1BWLongDesc,"Critical injuries heal 100% faster and you lose 90% less water and food as well regenerate 1 health point every 25 seconds when holding a strength related TOOL. Strength related tools cause enemies to bleed significantly, up to a max of 25 stacks. Dismembering a limb with any shotgun/tool/club/bat/sledgehammer will cause enemies to bleed heavily, up to a max of 100 stacks."
perkStrengthMasteryRank2BWLongDesc,"Have a 5% chance of finding Brass when mining minerals. Strength related tools gain another 30% attack speed bonus. Sledgehammers have a 30% chance to cause enemies to bleed significantly and Clubs/Bats have a 30% chance to cause enemies to bleed minimally, Steel Clubs are guaranteed to cause enemies to bleed significantly, up to a max of 25 stacks."
perkStrengthMasteryRank3BWLongDesc,"Strength related tools deal 200% more damage to enemies and gain an additional 25% stamina efficiency for normal/power attacks, as well as a 50% higher dismember chance. Shotguns now cause enemies to bleed significantly, up to a max of 25 stacks. Breaching slugs gain 6m of additional range as well as an increase of range before damage starts to fall-off."
perkStrengthMasteryRank4BWLongDesc,"Hitting an enemy on the head with sledgehammers or bats/clubs will have a 50% higher dismember chance. Shotgun slugs gain a significant range increase of 162m (up to 180m) as well as a significant accuracy increase when aiming down sight. Enemies that are within 3m to you will have a 50% chance of being set on fire when blasted by a shotgun. Breaching slugs gain another 6m of additional range."
perkStrengthMasteryRank5BWLongDesc,"When killing an enemy with tools/shotguns/sledgehammers/clubs/bats, gain 25% damage resistance for 5 seconds, damage resistance is doubled at night or during blood moons. When hitting an enemy within 5m of you, shotguns shells have a 30% chance of blasting them backwards, dealing 500 flat bonus damage at the same time. The same applies to shotgun slugs, but only to enemies that are further than 5m away from you. Breaching slugs gain 2000 flat bonus damage to blocks."
perkJunkMinerRank1BWLongDesc,"Harvest 100% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk. Junk items drops: wood, fibers, clay, cloth, iron, glass, polymers, paper, coal, sand, feathers, bones, cobblestone, corn seeds, corn meal, cement, Potassium Nitrate, leather.(applies to all levels)"
perkJunkMinerRank2BWLongDesc,"Harvest 200% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk."
perkJunkMinerRank3BWLongDesc,"Harvest 300% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk."
perkJunkMinerRank4BWLongDesc,"Harvest 400% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk."
perkJunkMinerRank5BWLongDesc,"Harvest 500% more junk from blocks that drop it. Mining minerals has a chance to drop small amounts of various junk."
